hospital_id,name,address,status,ownership_information,city_id
5427932,VIDANT CHOWAN HOSPITAL,"211 VIRGINIA RD, PO BOX 629",OPEN,NON-PROFIT,1840016103
1128401,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH STREET,OPEN,GOVERNMENT - LOCAL,1840015576
6028687,DAVIS REGIONAL MEDICAL CENTER,"218 OLD MOCKSVILLE RD, PO BOX 1823",OPEN,PROPRIETARY,1840015358
7228655,CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE,2201 SOUTH STERLING ST,OPEN,NON-PROFIT,1840014504
6227710,DUKE UNIVERSITY HOSPITAL,"2301 ERWIN RD, PO BOX 3814 DUMC",OPEN,NON-PROFIT,1840013364
14128170,ATRIUM HEALTH ANSON,2301 US HIGHWAY 74 WEST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840016450
2528675,ALLEGHANY MEMORIAL HOSPITAL,"233 DOCTORS ST, PO BOX 9",OPEN,NON-PROFIT,1840017700
128,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,"240 HOSPITAL DR, PO BOX 139",OPEN,NOT AVAILABLE,1840015579
8627406,KINDRED HOSPITAL - GREENSBORO,2401 SOUTHSIDE BLVD,OPEN,PROPRIETARY,1840013356
1027804,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DR,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014490
184927103,NOVANT HEALTH REHABILITATION HOSPITAL,2475 HILLCREST CENTER CIRCLE,OPEN,NOT AVAILABLE,1840015324
9027293,LEXINGTON MEDICAL CENTER,"250 HOSPITAL DR, PO BOX 1817",OPEN,NON-PROFIT,1840015360
7427870,VIDANT NORTH HOSPITAL,"250 SMITH CHURCH RD, PO BOX 1089",OPEN,NON-PROFIT,1840014437
7128053,CAROMONT REGIONAL MEDICAL CENTER,"2525 COURT DR, PO BOX 1747",OPEN,NON-PROFIT,1840013468
11028712,TRANSYLVANIA REGIONAL HOSPITAL,260 HOSPITAL DRIVE,OPEN,NOT AVAILABLE,1840013467
7628721,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840016296
11727533,WAYNE UNC HEALTHCARE,2700 WAYNE MEMORIAL DR,OPEN,NON-PROFIT,1840013432
4828012,CAROLINAS REHABILITATION MT. HOLLY,275 BEATTY DRIVE,OPEN,GOVERNMENT - LOCAL,1840013469
9828139,RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE,OPEN,NON-PROFIT,1840017834
10228359,SOUTHEASTERN REGIONAL MEDICAL CENTER,"300 W 27TH ST, PO BOX 1408",OPEN,PROPRIETARY,1840015531
11327620,WAKEMED,"3000 NEW BERN AVE, PO BOX 14465",OPEN,NON-PROFIT,1840014497
10428002,ATRIUM HEALTH STANLY,"301 YADKIN ST, PO BOX 1489",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013444
168327610,"HOLLY HILL HOSPITAL, LLC",3019 FALSTAFF RD,OPEN,PROPRIETARY,1840014497
427892,MARTIN GENERAL HOSPITAL,"310 S MCCASKEY RD, PO BOX 1128",OPEN,PROPRIETARY,1840016206
1528541,"ONSLOW MEMORIAL HOSPITAL, INC","317 WESTERN BLVD, PO BOX 1358",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014653
178027529,STRATEGIC BEHAVIORAL CENTER - GARNER,3200 WATERFIELD ROAD,OPEN,PROPRIETARY,1840016198
3828645,"CALDWELL MEMORIAL HOSPITAL, INC","321 MULBERRY ST SW, PO BOX 1890",OPEN,NON-PROFIT,1840014493
177827006,DAVIE MEDICAL CENTER,329 NC-801 N,OPEN,NOT AVAILABLE,1840015357
6827103,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PKWY,OPEN,NON-PROFIT,1840015324
11628607,"WATAUGA MEDICAL CENTER, INC","336 DEERFIELD RD, PO BOX 2600",OPEN,NON-PROFIT,1840015310
6127611,DUKE RALEIGH HOSPITAL,3400 WAKE FOREST ROAD,OPEN,NON-PROFIT,1840014497
4928557,CARTERET GENERAL HOSPITAL,"3500 ARENDELL ST, PO DRAWER 1619",OPEN,GOVERNMENT - LOCAL,1840016482
178827104,OLD VINEYARD YOUTH SERVICES,3637 OLD VINEYARD ROAD,OPEN,PROPRIETARY,1840015324
9427204,"RANDOLPH HOSPITAL, INC","364 WHITE OAK ST, PO BOX 1048",OPEN,NON-PROFIT,1840013400
6427704,DUKE REGIONAL HOSPITAL,3643 NORTH ROXBORO RD,OPEN,NON-PROFIT,1840013364
1327704,NORTH CAROLINA SPECIALTY HOSPITAL,"3916 BEN FRANKLIN BLVD, PO BOX 15819",OPEN,PROPRIETARY,1840013364
928906,ERLANGER MURPHY MEDICAL CENTER,3990 EAST US HWY 64 ALT,OPEN,NON-PROFIT,1840016437
6328349,VIDANT DUPLIN HOSPITAL,401 NORTH MAIN ST,OPEN,NON-PROFIT,1840016466
196784246,"VERITAS COLLABORATIVE, LLC",4024 STIRRUP CREEK DRIVE,OPEN,NOT AVAILABLE,1840013364
176728339,"GOOD HOPE HOSPITAL, INC","410 DENIM DR, PO BOX 639",OPEN,PROPRIETARY,1840016328
7028601,FRYE REGIONAL MEDICAL CENTER,420 NORTH CENTER ST,OPEN,PROPRIETARY,1840014524
3028801,ASHEVILLE SPECIALTY HOSPITAL,428 BILTMORE AVE,OPEN,PROPRIETARY,1840013411
10728752,MISSION HOSPITAL MCDOWELL,"430 RANKIN DR, PO BOX 730",OPEN,NON-PROFIT,1840015372
4128093,ATRIUM HEALTH LINCOLN,"433 MCALISTER RD, PO BOX 677",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840015427
5228646,"CHARLES A. CANNON JR. MEMORIAL HOSPITAL, INCORPORATED","434 HOSPITAL DR, PO BOX 767",OPEN,NON-PROFIT,1840032959
9527607,REX HOSPITAL,4420 LAKE BOONE TRAIL,OPEN,NON-PROFIT,1840014497
10628713,SWAIN COMMUNITY HOSPITAL,45 PLATEAU ST,OPEN,NON-PROFIT,1840015413
5327344,"CHATHAM HOSPITAL, INC","475 PROGRESS BLVD, PO BOX 649",OPEN,NON-PROFIT,1840017783
10827959,"THE OUTER BANKS HOSPITAL, INC",4800 SOUTH CROATAN HIGHWAY,OPEN,NON-PROFIT,1840016492
14528025,CAROLINAS REHABILITATION - NORTHEAST,487 LAKE CONCORD ROAD,OPEN,NON-PROFIT,1840014559
5628472,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840015570
10128352,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DRIVE,OPEN,PROPRIETARY,1840014631
9627910,VIDANT ROANOKE - CHOWAN HOSPITAL,"500 S ACADEMY ST, PO BOX 1385",OPEN,NON-PROFIT,1840015277
176828211,CAROLINAS MEDICAL CENTER - CENTER FOR MENTAL HEALTH,"501 BILLINGSLEY RD, PO BOX 32861",OPEN,NON-PROFIT,1840014557
3428337,CAPE FEAR VALLEY - BLADEN COUNTY HOSPITAL,"501 S POPLAR ST, PO BOX 398",OPEN,NON-PROFIT,1840016564
1828425,"PENDER MEMORIAL HOSPITAL, INC",507 E FREMONT STREET,OPEN,GOVERNMENT - LOCAL,1840015548
628801,MISSION HOSPITAL,509 BILTMORE AVE,OPEN,NON-PROFIT,1840013411
8527577,JOHNSTON HEALTH,"509 N BRIGHTLEAF BLVD, PO BOX 1376",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840017795
196784258,FELLOWSHIP HALL,"5140 DUNSTAN RD, PO BOX 13890",OPEN,NOT AVAILABLE,1840013356
6527371,FIRSTHEALTH MONTGOMERY MEMORIAL HOSPITAL,520 ALLEN ST,OPEN,NON-PROFIT,1840016361
8328677,"IREDELL MEMORIAL HOSPITAL, INCORPORATED","557 BROOKDALE DR, PO BOX 1828",OPEN,NON-PROFIT,1840015358
327536,MARIA PARHAM HEALTH,"566 RUIN CREEK RD, PO BOX 59",OPEN,NON-PROFIT,1840014433
4428111,ATRIUM HEALTH UNION,"600 HOSPITAL DR, PO BOX 5003",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014613
7827261,HIGH POINT REGIONAL HEALTH,"601 N ELM ST, PO BOX HP5",OPEN,NON-PROFIT,1840014479
9928329,SAMPSON REGIONAL MEDICAL CENTER,"607 BEAMAN ST, PO BOX 260",OPEN,GOVERNMENT - LOCAL,1840014605
9728144,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,OPEN,NON-PROFIT,1840015384
178727705,"VERITAS COLLABORATIVE - NORTH CAROLINA, LLC",615 DOUGLAS STREET,OPEN,PROPRIETARY,1840013364
1927573,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,OPEN,NON-PROFIT,1840014432
2727320,ANNIE PENN HOSPITAL,618 SOUTH MAIN ST,OPEN,NON-PROFIT,1840014436
3127889,VIDANT BEAUFORT HOSPITAL,628 EAST TWELFTH ST,OPEN,NON-PROFIT,1840015401
7528779,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,OPEN,NON-PROFIT,1840016347
4028813,CAREPARTNERS REHABILITATION HOSPITAL,68 SWEETEN CREEK RD,OPEN,NON-PROFIT,1840013411
228791,MARGARET R. PARDEE MEMORIAL HOSPITAL,800 NORTH JUSTICE STREET,OPEN,GOVERNMENT - LOCAL,1840014561
3328335,BETSY JOHNSON HOSPITAL,"800 TILGHMAN DR, PO DRAWER 1706",OPEN,NON-PROFIT,1840013434
5028602,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH ROAD SE,OPEN,GOVERNMENT - LOCAL,1840014524
184428215,NOVANT HEALTH MINT HILL MEDICAL CENTER,8201 HEALTHCARE LOOP,OPEN,NOT AVAILABLE,1840014557
1427030,NORTHERN REGIONAL HOSPITAL,"830 ROCKFORD ST, PO BOX 1101",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014430
4528256,ATRIUM HEALTH UNIVERSITY CITY,"8800 N TRYON ST, PO BOX 560727",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014557
14728217,CAROLINAS CONTINUECARE HOSPITAL AT UNIVERSITY,"8800 NORTH TRYON ST, 4TH FLOOR",OPEN,NON-PROFIT,1840014557
4328025,ATRIUM HEALTH CABARRUS,920 CHURCH ST N,OPEN,NON-PROFIT,1840014559
8428461,J. ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,OPEN,NON-PROFIT,1840015582
6728379,FIRSTHEALTH MOORE REGIONAL HOSPITAL - RICHMOND,925 LONG DR,OPEN,NON-PROFIT,1840014617
11527962,WASHINGTON REGIONAL MEDICAL CENTER,"958 US-64 EAST, PO BOX 707",OPEN,GOVERNMENT - LOCAL,1840016242
8127055,YADKIN VALLEY COMMUNITY HOSPITAL,624 WEST MAIN STREET,OPEN,NON-PROFIT,1840016112
3158413,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,OPEN,NON-PROFIT,1840001986
758316,P H S INDIAN HOSP AT BELCOURT - QUENTIN N BURDICK,1300 HOSPITAL LOOP,OPEN,GOVERNMENT - FEDERAL,1840003990
458506,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,OPEN,NON-PROFIT,1840001926
158501,CHI ST ALEXIUS HEALTH,900 E BROADWAY,OPEN,NON-PROFIT,1840001926
1758318,ST ANDREWS HEALTH CENTER - CAH,316 OHMER STREET,OPEN,NON-PROFIT,1840000003
2358623,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,OPEN,NON-PROFIT,1840000257
4058324,TOWNER COUNTY MEDICAL CENTER,HWY 281 N,OPEN,NON-PROFIT,1840000018
2758421,CARRINGTON HEALTH CENTER,800 4TH ST S,OPEN,NON-PROFIT,1840000138
2858220,PEMBINA COUNTY MEMORIAL HOSPITAL,301 MOUNTAIN ST E,OPEN,NON-PROFIT,1840001857
1658425,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,OPEN,NON-PROFIT,1840001905
3458730,ST LUKE'S HOSPITAL,702 1ST ST SW,OPEN,NON-PROFIT,1840000034
6058601,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,OPEN,NON-PROFIT,1840000192
2458533,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,OPEN,NON-PROFIT,1840000202
958104,ESSENTIA HEALTH FARGO,3000 32ND AVE SOUTH,OPEN,PROPRIETARY,1840000177
358122,SANFORD,801 BROADWAY NORTH,OPEN,NON-PROFIT,1840000177
4658103,VIBRA HOSPITAL OF FARGO,5225 23RD AVE S,OPEN,PROPRIETARY,1840000177
165358103,PRAIRIE ST JOHNS,510 4TH STREET SOUTH,OPEN,PROPRIETARY,1840000177
4758122,SANFORD SOUTH UNIVERSITY,1720 S UNIVERSITY DR,OPEN,NON-PROFIT,1840000177
175158122,SANFORD TRANSPLANT CENTER,736 BROADWAY,OPEN,NON-PROFIT,1840000177
175058103,SANFORD MEDICAL CENTER FARGO,5225 23RD AVE S,OPEN,NON-PROFIT,1840000177
194058104,PAM REHABILITATION HOSPITAL OF FARGO,4671 38TH ST S,OPEN,NOT AVAILABLE,1840000177
2758538,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,10 NORTH RIVER ROAD,OPEN,GOVERNMENT - FEDERAL,1840000236
1358540,GARRISON MEMORIAL HOSPITAL,407 3RD AVE SE,OPEN,NON-PROFIT,1840000111
2958237,UNITY MEDICAL CENTER,164 W 13TH STREET,OPEN,NON-PROFIT,1840000081
558201,ALTRU HOSPITAL,1200 S COLUMBIA RD,OPEN,NON-PROFIT,1840000101
6158201,ALTRU SPECIALITY HOSPITAL,4500 S WASHINGTON ST,OPEN,NON-PROFIT,1840000101
3658341,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,OPEN,NON-PROFIT,1840000119
2058545,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,OPEN,NON-PROFIT,1840000143
3958639,WEST RIVER REGIONAL MEDICAL CENTER - CAH,1000 HIGHWAY 12,OPEN,NON-PROFIT,1840000243
3858045,SANFORD MEDICAL CENTER HILLSBORO,12 THIRD STREET SE,OPEN,NON-PROFIT,1840000135
4358401,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,OPEN,NON-PROFIT,1840000153
5058402,NORTH DAKOTA STATE HOSPITAL,2605 CIRCLE DRIVE,OPEN,GOVERNMENT - STATE,1840000153
1558746,KENMARE COMMUNITY HOSPITAL,317 1ST AVE NW,OPEN,GOVERNMENT - LOCAL,1840000051
3258249,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,OPEN,NON-PROFIT,1840000027
3758552,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,OPEN,NON-PROFIT,1840000208
2158054,CHI LISBON HEALTH,905 MAIN ST,OPEN,NON-PROFIT,1840000227
5158554,VIBRA HOSPITAL OF CENTRAL DAKOTAS LLC,1000 18TH STREET NW,OPEN,PROPRIETARY,1840000199
1958257,SANFORD MEDICAL CENTER MAYVILLE,42 6TH AVENUE SE,OPEN,NON-PROFIT,1840000136
1858254,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,OPEN,NON-PROFIT,1840000096
5258701,TRINITY HOSPITALS,1 BURDICK EXPWY W 1255,OPEN,NON-PROFIT,1840000053
165558701,TRINITY HOSPITALS,407 3RD ST SE,OPEN,NON-PROFIT,1840000053
2258267,NORTHWOOD DEACONESS HEALTH CENTER,4 NORTH PARK STREET,OPEN,NON-PROFIT,1840000106
2558474,CHI OAKES HOSPITAL,1200 N 7TH ST,OPEN,NON-PROFIT,1840000256
3558270,FIRST CARE HEALTH CENTER,115 VIVIAN ST,OPEN,NON-PROFIT,1840000085
2658367,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,OPEN,NON-PROFIT,1840001851
4158368,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,OPEN,NON-PROFIT,1840001882
1158784,MOUNTRAIL COUNTY MEDICAL CENTER INC,615 6TH ST SE,OPEN,NON-PROFIT,1840001879
1058852,TIOGA MEDICAL CENTER,810 N WELO ST,OPEN,NON-PROFIT,1840001872
1458575,CHI ST ALEXIUS HEALTH TURTLE LAKE,220 5TH AVE W,OPEN,NON-PROFIT,1840001897
3358072,CHI MERCY HEALTH,570 CHAUTAUQUA BLVD,OPEN,NON-PROFIT,1840000160
1258854,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,709 4TH AVE NE,OPEN,NON-PROFIT,1840001892
4258801,CHI ST ALEXIUS HEALTH WILLISTON,1301 15TH AVE W,OPEN,NON-PROFIT,1840001871
3058495,SOUTH CENTRAL HEALTH,1007 4TH AVE S,OPEN,NON-PROFIT,1840001987
29444484,MERCY HEALTH ST. JOSEPH WARREN HOSPITAL,667 EASTLAND AVENUE SE,OPEN,NON-PROFIT,1840000652
2644024,UHHS - GEAUGA REGIONAL HOSPITAL,13207 RAVENNA ROAD,OPEN,NON-PROFIT,1840010219
127645236,JEWISH HOSPITAL,4777 E GALBRAITH ROAD,OPEN,NON-PROFIT,1840003814
99,TRINITY MEDICAL CENTER WEST,4000 JOHNSON ROAD,OPEN,NON-PROFIT,1840001341
9643214,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER ROAD,OPEN,NON-PROFIT,1840003760
28844094,LAKE HEALTH WEST MEDICAL CENTER,36000 EUCLID AVENUE,OPEN,NON-PROFIT,1840000547
14344129,PARMA COMMUNITY GENERAL HOSP,7007 POWERS BLVD,OPEN,NON-PROFIT,1840003406
6043140,MADISON COUNTY HOSPITAL,210 N MAIN STREET,OPEN,NON-PROFIT,1840000674
12243228,DOCTORS HOSPITAL WEST,5100 WEST BROAD STREET,OPEN,NON-PROFIT,1840003760
9745429,KETTERING MEDICAL CENTER,3535 SOUTHERN BLVD,OPEN,NON-PROFIT,1840003783
9844053,"MERCY HEALTH - REGIONAL MEDICAL CENTER, LLC",3700 KOLBE ROAD,OPEN,NON-PROFIT,1840000644
245631,HOLZER MEDICAL CENTER,100 JACKSON PIKE,OPEN,NON-PROFIT,1840012775
17143907,HARRISON COMMUNITY HOSPITAL,951 E MARKET STREET,OPEN,NON-PROFIT,1840010445
1145242,BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,OPEN,NON-PROFIT,1840003814
130245211,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BOULEVARD,OPEN,NON-PROFIT,1840003814
96,MOUNT CARMEL EAST,6001 EAST BROAD STREET,OPEN,NON-PROFIT,1840003760
8545103,MERCY HEALTH - CLERMONT HOSPITAL LLC,3000 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840012704
7945601,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,OPEN,NON-PROFIT,1840007369
2743050,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON AVENUE,OPEN,NON-PROFIT,1840001343
128145342,SYCAMORE MEDICAL CENTER,4000 MIAMISBURG-CENTERVILLE ROAD,OPEN,NON-PROFIT,1840008436
8645014,"MERCY HEALTH - FAIRFIELD HOSPITAL, LLC",3000 MACK ROAD,OPEN,NON-PROFIT,1840003802
196784138,UH ST. JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,OPEN,NON-PROFIT,1840003420
91,SOUTHVIEW HOSPITAL,1997 MIAMISBURG-CENTERVILLE RD,OPEN,NON-PROFIT,1840034249
8945373,UPPER VALLEY MEDICAL CENTER,3130 N DIXIE HIGHWAY,OPEN,NON-PROFIT,1840010508
6645679,ADAMS COUNTY REGIONAL MEDICAL CENTER,230 MEDICAL CENTER DRIVE,OPEN,GOVERNMENT - LOCAL,1840012772
3045817,BLANCHARD VALLEY REG. HLTH CTR - BLUF,139 GARAU STREET,OPEN,NON-PROFIT,1840011951
745804,LIMA MEMORIAL HOSPITAL,1001 BELLEFONTAINE AVENUE,OPEN,NON-PROFIT,1840002785
196784153,"MERCY HEALTH - ST. RITA'S MEDICAL CENTER, LLC",730 W MARKET STREET,OPEN,NON-PROFIT,1840002785
844805,SAMARITAN HOSPITAL,1025 CENTER STREET,OPEN,NON-PROFIT,1840002751
7044004,ASHTABULA CO. MEDICAL CENTER,2420 LAKE AVENUE,OPEN,NON-PROFIT,1840007046
3844030,UH CONNEAUT MEDICAL CENTER,158 W MAIN ROAD,OPEN,NON-PROFIT,1840003337
16244041,UHHS - MEMORIAL HOSP OF GENEVA,870 WEST MAIN STREET,OPEN,NON-PROFIT,1840008145
12545701,O'BLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840007355
13743713,BARNESVILLE HOSPITAL ASSOCIATION,639 WEST MAIN STREET,OPEN,NON-PROFIT,1840012380
16543935,"EAST OHIO HOSPITAL, LLC",90 NORTH 4TH STREET,OPEN,PROPRIETARY,1840008388
17445005,ATRIUM MEDICAL CENTER,1 MEDICAL CENTER DRIVE,OPEN,NON-PROFIT,1840008466
13645013,FORT HAMILTON HOSPITAL,630 EATON AVENUE,OPEN,NON-PROFIT,1840003803
1345056,MCCULLOUGH - HYDE MEMORIAL HOSP,110 N POPLAR STREET,OPEN,NON-PROFIT,1840009572
16643078,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,OPEN,NON-PROFIT,1840010488
93,MERCY HEALTH SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,OPEN,NON-PROFIT,1840003765
196784733,SALEM COMMUNITY HOSPITAL,1995 EAST STATE STREET,OPEN,NON-PROFIT,1840009374
11043920,EAST LIVERPOOL CITY HOSPITAL,425 WEST FIFTH STREET,OPEN,NON-PROFIT,1840002783
3643812,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,OPEN,NON-PROFIT,1840003692
13444820,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,OPEN,NON-PROFIT,1840007170
7644833,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,OPEN,NON-PROFIT,1840002752
4644119,EUCLID HOSPITAL,18901 LAKESHORE BLVD,OPEN,NON-PROFIT,1840000600
2144125,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,OPEN,NON-PROFIT,1840000602
11244146,UHHS - BEDFORD MEDICAL CENTER,44 BLAINE AVENUE,OPEN,NON-PROFIT,1840003396
1744106,UNIVERSITY HOSPITALS CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,OPEN,NON-PROFIT,1840000596
4444111,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,OPEN,NON-PROFIT,1840000596
4144113,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,OPEN,NON-PROFIT,1840000596
17044195,CLEVELAND CLINIC FOUNDATION,9500 EUCLID AVENUE,OPEN,NON-PROFIT,1840000596
6844115,ST. VINCENT CHARITY HOSPITAL,2351 E 22ND STREET,OPEN,NON-PROFIT,1840000596
16045331,WAYNE HOSPITAL,835 SWEITZER ST,OPEN,NON-PROFIT,1840008366
2043512,DEFIANCE REGIONAL MEDICAL CENTER,1200 RALSTON AVENUE,OPEN,NON-PROFIT,1840007133
5943526,COMMUNITY MEMORIAL HOSPITAL,208 NORTH COLUMBUS STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840011644
12743015,GRADY MEMORIAL HOSPITAL,561 W CENTRAL AVENUE,OPEN,NON-PROFIT,1840007237
28244870,FIRELANDS REG. MED CTR - MAIN CAMPUS,1111 HAYES AVE,OPEN,NON-PROFIT,1840003433
10543130,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,OPEN,NON-PROFIT,1840003781
124143205,NATIONWIDE CHILDREN'S HOSPITAL INC,700 CHILDREN'S DRIVE,OPEN,NON-PROFIT,1840003760
28343205,THE OHIO STATE UNIVERSITY HOSP - EAST,181 TAYLOR AVENUE,OPEN,GOVERNMENT - STATE,1840003760
10743210,THE OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,OPEN,GOVERNMENT - STATE,1840003760
1643215,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,OPEN,NON-PROFIT,1840003760
196784148,MOUNT CARMEL GROVE CITY,5300 N MEADOWS DRIVE,OPEN,NON-PROFIT,1840007264
14543567,FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,OPEN,NON-PROFIT,1840010217
8043616,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OPEN,NON-PROFIT,1840000570
1945385,"GREENE MEMORIAL HOSPITAL, INC",1141 NORTH MONROE DRIVE,OPEN,NON-PROFIT,1840003790
2843725,SOUTHEASTERN OH REGIONAL MED CTR,1341 CLARK STREET,OPEN,NON-PROFIT,1840007259
122145229,CHILDREN'S HOSP. MEDICAL CENTER,3333 BURNET AVENUE,OPEN,NON-PROFIT,1840003814
6145219,CHRIST HOSPITAL,2139 AUBURN AVENUE,OPEN,NON-PROFIT,1840003814
129545219,"UNIVERSITY OF CINCINNATI MEDICALCENTER, LLC",234 GOODMAN STREET,OPEN,NON-PROFIT,1840003814
9945220,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,OPEN,NON-PROFIT,1840003814
14945255,MERCY HEALTH - ANDERSON HOSPITAL LLC,7500 STATE ROAD,OPEN,NON-PROFIT,1840003814
4845840,BLANCHARD VALLEY REGIONAL HLTH CTR,1900 S MAIN ST,OPEN,NON-PROFIT,1840000886
16843326,HARDIN MEMORIAL HOSPITAL,921 E FRANKLIN STREET,OPEN,NON-PROFIT,1840008320
3943545,HENRY COUNTY HOSPITAL,1600 EAST RIVERVIEW AVENUE,OPEN,NON-PROFIT,1840008242
2345133,HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840007375
12645123,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,OPEN,NON-PROFIT,1840008513
13143138,HOCKING VALLEY COMMUNITY HOSP,601 STATE ROUTE 664 N,OPEN,GOVERNMENT - LOCAL,1840009566
17244654,POMERENE HOSPITAL,981 WOOSTER ROAD,OPEN,NON-PROFIT,1840012082
7844857,FISHER - TITUS MEDICAL CENTER,272 BENEDICT AVENUE,OPEN,NON-PROFIT,1840000817
1444890,"MERCY HEALTH - WILLARD HOSPITAL, LLC",1100 NEAL ZICK ROAD,OPEN,NON-PROFIT,1840000818
10043952,TRINITY MEDICAL CENTER EAST,380 SUMMIT AVENUE,OPEN,NON-PROFIT,1840001341
2543055,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,OPEN,NON-PROFIT,1840001419
5843311,MARY RUTAN HOSPITAL,205 PALMER AVENUE,OPEN,NON-PROFIT,1840007233
196784151,EMH REGIONAL MEDICAL CENTER,630 E RIVER STREET,OPEN,NON-PROFIT,1840000643
5544074,"MERCY HEALTH - ALLEN HOSPITAL, LLC",200 WEST LORAIN STREET,OPEN,NON-PROFIT,1840008209
7443616,MERCY HEALTH ST. CHARLES HOSPITAL LLC,2600 NAVARRE AVENUE,OPEN,NON-PROFIT,1840000570
6343608,MERCY HEALTH ST. VINCENT MEDICAL CENTER,2213 CHERRY STREET,OPEN,NON-PROFIT,1840000572
6243606,TOLEDO HOSPITAL,2142 NORTH COVE BLVD,OPEN,NON-PROFIT,1840000572
12343560,FLOWER HOSPITAL,5200 HARROUN ROAD,OPEN,NON-PROFIT,1840009255
8443699,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,OPEN,GOVERNMENT - STATE,1840000572
